sentence_id,words,labels
257,CIS,ENT
257,CNET,ENT
257,shall,O
257,accommodate,ACT
257,a,O
257,bandwidth,ATTR
257,of,O
257,at,RELOP
257,least,RELOP
257,1.698,QUANT
257,Gbps,QUANT
257,to,O
257,the,O
257,-,ENT
257,X,ENT
257,Nasmyth,ENT
257,Platform,ENT
257,.,O
260,The,O
260,CIS,ENT
260,CNET,ENT
260,shall,O
260,accommodate,ACT
260,a,O
260,bandwidth,ATTR
260,of,O
260,at,RELOP
260,least,RELOP
260,0.01,QUANT
260,Gbps,QUANT
260,to,O
260,the,O
260,SCMS,ENT
260,Tower.,ENT
260,.,O
261,The,O
261,CIS,ENT
261,CNET,ENT
261,shall,O
261,accommodate,ACT
261,a,O
261,bandwidth,ATTR
261,of,O
261,at,RELOP
261,least,RELOP
261,0.03,QUANT
261,Gbps,QUANT
261,to,O
261,the,O
261,Observing,ENT
261,Floor,ENT
261,.,O
262,The,O
262,CIS,ENT
262,CNET,ENT
262,shall,O
262,accommodate,ACT
262,a,O
262,bandwidth,ATTR
262,of,O
262,at,RELOP
262,least,RELOP
262,0.018,QUANT
262,Gbps,QUANT
262,to,O
262,the,O
262,M1,ENT
262,Coating,ENT
262,room,ENT
262,.,O
263,The,O
263,CIS,ENT
263,CNET,ENT
263,shall,O
263,accommodate,ACT
263,a,O
263,bandwidth,ATTR
263,of,O
263,at,RELOP
263,least,RELOP
263,0.5,QUANT
263,Gbps,QUANT
263,for,O
263,"fire,",O
263,"security,",O
263,and,O
263,video,O
263,monitoring.,O
264,The,O
264,CIS,ENT
264,CNET,ENT
264,shall,O
264,accommodate,ACT
264,a,O
264,bandwidth,ATTR
264,of,O
264,at,RELOP
264,least,RELOP
264,24.0575,QUANT
264,Gbps,QUANT
264,to,O
264,the,O
264,Computer,ENT
264,Room,ENT
264,.,O
265,The,O
265,maximum,ATTR
265,slewing,ATTR
265,rate,ATTR
265,of,O
265,the,O
265,enclosure,ENT
265,base,ENT
265,axis,ENT
265,shall,O
265,not,RELOP
265,exceed,RELOP
265,1.25,QUANT
265,degrees/sec,QUANT
265,.,O
266,The,O
266,maximum,ATTR
266,slewing,ATTR
266,rate,ATTR
266,of,O
266,the,O
266,enclosure,ENT
266,cap,ENT
266,axis,ENT
266,shall,O
266,not,RELOP
266,exceed,RELOP
266,1.75,QUANT
266,degrees/sec,QUANT
266,.,O
267,The,O
267,external,ENT
267,surface,ENT
267,of,O
267,the,ENT
267,enclosure,ENT
267,shall,O
267,have,O
267,emissivity,ATTR
267,<,RELOP
267,0.4,QUANT
267,.,O
268,The,O
268,external,ENT
268,surface,ENT
268,of,O
268,the,O
268,enclosure,ENT
268,shall,O
268,have,O
268,absorptivity,ATTR
268,<,RELOP
268,0.2,QUANT
268,.,O
269,The,O
269,bandwidth,ATTR
269,for,O
269,the,O
269,closed,ENT
269,optical,ENT
269,guide,ENT
269,loop,ENT
269,shall,O
269,be,O
269,at,RELOP
269,least,RELOP
269,0.1,QUANT
269,Hz,QUANT
269,.,O
270,The,O
270,FSMS,ENT
270,and,O
270,ASMS,ENT
270,in,O
270,the,O
270,Natural,O
270,Seeing,O
270,wavefront,O
270,control,O
270,mode,O
270,shall,O
270,provide,O
270,actuation,ACT
270,of,O
270,the,O
270,Tx,ATTR
270,degree,ATTR
270,of,ATTR
270,freedom,ATTR
270,to,O
270,with,O
270,repeatability,ATTR
270,of,O
270,<,RELOP
270,1,QUANT
270,m,QUANT
270,(,O
270,1?,RELOP
270,precision,RELOP
270,).,O
271,The,O
271,FSMS,ENT
271,and,O
271,ASMS,ENT
271,in,O
271,the,O
271,Natural,ENT
271,Seeing,ENT
271,wavefront,ENT
271,control,ENT
271,mode,ENT
271,shall,O
271,provide,O
271,actuation,ACT
271,of,O
271,the,O
271,Ty,ATTR
271,degree,ATTR
271,of,ATTR
271,freedom,ATTR
271,to,O
271,with,O
271,repeatability,ATTR
271,of,O
271,<,RELOP
271,1,QUANT
271,?m,QUANT
271,(,O
271,1?,RELOP
271,precision,RELOP
271,).,O
272,The,O
272,M3,ENT
272,shall,O
272,reflect,ACT
272,an,O
272,unvignetted,ATTR
272,field,ATTR
272,of,ATTR
272,view,ATTR
272,of,O
272,at,RELOP
272,least,RELOP
272,3,QUANT
272,arcmin,QUANT
272,diameter,QUANT
272,.,O
273,The,O
273,M3,ENT
273,shall,O
273,vignette,ACT
273,no,RELOP
273,more,RELOP
273,than,RELOP
273,0.48,QUANT
273,of,QUANT
273,the,QUANT
273,20,QUANT
273,arcmin,QUANT
273,diameter,QUANT
273,Direct,O
273,Gregorian,O
273,field,O
273,when,O
273,deployed.,O
274,The,O
274,Mount,ENT
274,GIR,ENT
274,shall,O
274,have,O
274,a,O
274,static,ENT
274,position,ENT
274,mode,ENT
274,with,O
274,rotation,ATTR
274,angle,ATTR
274,accuracy,ATTR
274,of,O
274,less,RELOP
274,than,RELOP
274,±,RELOP
274,36.5,QUANT
274,micro,QUANT
274,radians,QUANT
274,RMS,QUANT
274,.,O
275,Enclosure,ENT
275,shall,O
275,provide,ACT
275,Liquid,ENT
275,Nitrogen,ENT
275,(LN2),ENT
275,at,O
275,77,QUANT
275,K,QUANT
275,±,RELOP
275,0.5,RELOP
275,K,RELOP
275,TBC,O
275,to,O
275,support,O
275,instruments,O
275,and,O
275,coating,O
275,operations.,O
276,Enclosure,ENT
276,shall,O
276,provide,ACT
276,a,O
276,reserve,ATTR
276,of,O
276,2700,QUANT
276,kg,QUANT
276,of,O
276,liquid,ENT
276,CO2,O
276,to,O
276,service,O
276,mirror,O
276,cleaning,O
277,The,O
277,GMT,ENT
277,Mount,ENT
277,shall,O
277,have,O
277,an,O
277,elevation,ATTR
277,axis,ATTR
277,nominally,RELOP
277,22.5,QUANT
277,m,QUANT
277,above,RELOP
277,Grade,ENT
277,Level.,ENT
277,.,O
278,The,O
278,GMT,ENT
278,Mount,ENT
278,shall,O
278,have,O
278,an,O
278,Azimuth,ENT
278,Floor,ENT
278,(including,O
278,insulation),O
278,nominally,RELOP
278,10.7,QUANT
278,m,QUANT
278,below,O
278,the,O
278,elevation,O
278,axis.,O
279,The,O
279,GMT,ENT
279,Mount,ENT
279,shall,O
279,have,O
279,an,O
279,Azimuth,ENT
279,Track,ENT
279,nominally,RELOP
279,12.285,QUANT
279,m,QUANT
279,below,O
279,the,O
279,elevation,O
279,axis.,O
280,The,O
280,top,ATTR
280,of,O
280,the,O
280,GIR,ENT
280,of,ENT
280,the,ENT
280,GMT,ENT
280,Mount,ENT
280,shall,O
280,be,O
280,nominally,RELOP
280,1,QUANT
280,m,QUANT
280,below,O
280,the,O
280,elevation,O
280,axis.,O
281,The,O
281,GIR,ENT
281,shall,O
281,have,O
281,a,O
281,nominal,ATTR
281,diameter,ATTR
281,of,O
281,9.38,QUANT
281,m,QUANT
281,.,O
282,Off,ENT
282,axis,ENT
282,M1,ENT
282,Cell,ENT
282,mass,ATTR
282,shall,O
282,be,O
282,no,RELOP
282,greater,RELOP
282,than,RELOP
282,60000,QUANT
282,kg.,QUANT
282,.,O
283,On,ENT
283,axis,ENT
283,M1,ENT
283,Cell,ENT
283,mass,ATTR
283,should,O
283,be,O
283,no,RELOP
283,greater,RELOP
283,than,RELOP
283,60000,QUANT
283,kg.,QUANT
283,.,O
284,Each,O
284,M1,ENT
284,cell,ENT
284,shall,O
284,contain,ACT
284,6,QUANT
284,hardpoints,ENT
284,.,O
285,Each,O
285,hardpoint,ENT
285,shall,O
285,have,O
285,stiffness,ATTR
285,of,O
285,at,RELOP
285,least,RELOP
285,120,QUANT
285,N/micron,QUANT
285,.,O
286,The,O
286,GMT,ENT
286,mount,ENT
286,shall,O
286,have,O
286,a,O
286,minimum,ATTR
286,azimuth,ATTR
286,operational,ATTR
286,range,ATTR
286,of,ATTR
286,motion,ATTR
286,of,O
286,no,RELOP
286,less,RELOP
286,than,RELOP
286,±,RELOP
286,260,QUANT
286,degrees,QUANT
286,",",O
286,with,O
286,respect,O
286,to,O
286,120°,O
286,TRUE,O
286,azimuth.,O
287,The,O
287,GMT,ENT
287,mount,ENT
287,shall,O
287,have,O
287,an,O
287,elevation,ATTR
287,operational,ATTR
287,range,ATTR
287,of,ATTR
287,motion,ATTR
287,of,O
287,no,RELOP
287,less,RELOP
287,than,RELOP
287,30,QUANT
287,,RELOP
287,89.5,QUANT
287,degrees,QUANT
287,.,O
288,The,O
288,GMT,ENT
288,Mount,ENT
288,shall,O
288,have,O
288,a,O
288,minimum,ATTR
288,GIR,ATTR
288,range,ATTR
288,of,ATTR
288,motion,ATTR
288,of,O
288,no,RELOP
288,less,RELOP
288,than,RELOP
288,±,RELOP
288,270,QUANT
288,degrees,QUANT
288,[,O
288,Goal,RELOP
288,:,O
288,±,RELOP
288,290,QUANT
288,degrees,QUANT
288,],O
288,for,O
288,observing.,O
289,The,O
289,Mount,ATTR
289,mass,ATTR
289,shall,O
289,not,RELOP
289,exceed,RELOP
289,1892000,QUANT
289,kg,QUANT
289,.,O
290,The,O
290,Telescope,ENT
290,Metrology,ENT
290,Subsystem,ENT
290,mass,ATTR
290,shall,O
290,not,RELOP
290,exceed,RELOP
290,120,QUANT
290,kg,QUANT
290,(TBR).,O
291,The,O
291,Laser,ENT
291,Guide,ENT
291,Star,ENT
291,Subsystem,ENT
291,mass,ATTR
291,shall,O
291,not,RELOP
291,exceed,RELOP
291,9200,QUANT
291,kg,QUANT
291,.,O
292,The,O
292,M1,ENT
292,System,ENT
292,mass,ATTR
292,shall,O
292,not,RELOP
292,exceed,RELOP
292,170611,QUANT
292,kg,QUANT
292,.,O
293,The,O
293,Adaptive,ENT
293,Secondary,ENT
293,Mirror,ENT
293,Subsystem,ENT
293,mass,ATTR
293,shall,O
293,not,RELOP
293,exceed,RELOP
293,4875,QUANT
293,kg,QUANT
293,.,O
294,The,O
294,Fast,ENT
294,Steering,ENT
294,Mirror,ENT
294,Subsystem,ENT
294,mass,ATTR
294,shall,O
294,not,RELOP
294,exceed,RELOP
294,3342,QUANT
294,kg,QUANT
294,.,O
295,The,O
295,M3,ENT
295,Subsystem,ENT
295,mass,ATTR
295,shall,O
295,not,RELOP
295,exceed,RELOP
295,1500,QUANT
295,kg,QUANT
295,.,O
296,The,O
296,C-ADC,ENT
296,Subsystem,ENT
296,mass,ATTR
296,shall,O
296,not,RELOP
296,exceed,RELOP
296,4000,QUANT
296,kg,QUANT
296,.,O
297,The,O
297,Folded,ENT
297,Port,ENT
297,Instruments,ENT
297,mass,ATTR
297,shall,O
297,not,RELOP
297,exceed,RELOP
297,6450,QUANT
297,kg,QUANT
297,.,O
298,The,O
298,Direct,ENT
298,Gregorian,ENT
298,Instruments,ENT
298,mass,ATTR
298,shall,O
298,not,RELOP
298,exceed,RELOP
298,11250,QUANT
298,kg,QUANT
298,.,O
299,The,O
299,Gravity,ENT
299,Invariant,ENT
299,Instruments,ENT
299,mass,ATTR
299,shall,O
299,not,RELOP
299,exceed,RELOP
299,20550,QUANT
299,kg,QUANT
299,.,O
300,The,O
300,IP,ENT
300,Instruments,ENT
300,mass,ATTR
300,shall,O
300,not,RELOP
300,exceed,RELOP
300,7000,QUANT
300,kg,QUANT
300,.,O
301,The,O
301,Auxiliary,ENT
301,Port,ENT
301,Instruments,ENT
301,mass,ATTR
301,shall,O
301,not,RELOP
301,exceed,RELOP
301,3000,QUANT
301,kg,QUANT
301,.,O
302,The,O
302,GMT,ENT
302,Telescope,ENT
302,Pier,ENT
302,shall,O
302,support,ACT
302,a,O
302,Telescope,ENT
302,mass,ATTR
302,of,O
302,no,RELOP
302,less,RELOP
302,than,RELOP
302,2312520,QUANT
302,kg,QUANT
302,.,O
303,The,O
303,GMT,ENT
303,mount,ENT
303,shall,O
303,support,ACT
303,a,O
303,M1-Sn,ENT
303,Segment,ENT
303,mass,ATTR
303,of,O
303,no,RELOP
303,less,RELOP
303,than,RELOP
303,17010,QUANT
303,kg,QUANT
303,.,O
304,The,O
304,GMT,ENT
304,mount,ENT
304,shall,O
304,support,ACT
304,a,O
304,M1-Sn,ENT
304,Segment,ENT
304,Support,ENT
304,System,ENT
304,mass,ATTR
304,of,O
304,no,RELOP
304,less,RELOP
304,than,RELOP
304,8060,QUANT
304,kg,QUANT
304,.,O
305,The,O
305,GMT,ENT
305,mount,ENT
305,shall,O
305,support,ACT
305,a,O
305,M1-S7,ENT
305,Segment,ENT
305,mass,ATTR
305,of,O
305,no,RELOP
305,less,RELOP
305,than,RELOP
305,15750,QUANT
305,kg,QUANT
305,.,O
306,The,O
306,GMT,ENT
306,mount,ENT
306,shall,O
306,support,ACT
306,a,O
306,M1-S7,ENT
306,Segment,ENT
306,Support,ENT
306,System,ENT
306,mass,ATTR
306,of,O
306,no,RELOP
306,less,RELOP
306,than,RELOP
306,7372,QUANT
306,kg,QUANT
306,.,O
307,The,O
307,GMT,ENT
307,mount,ENT
307,shall,O
307,support,ACT
307,a,O
307,M1,ENT
307,System,ENT
307,Hardpoint,ENT
307,mass,ATTR
307,of,O
307,no,RELOP
307,less,RELOP
307,than,RELOP
307,133,QUANT
307,kg,QUANT
307,.,O
308,The,O
308,GMT,ENT
308,mount,ENT
308,shall,O
308,support,ACT
308,a,O
308,C-ADC,ENT
308,mass,ATTR
308,of,O
308,no,RELOP
308,less,RELOP
308,than,RELOP
308,4269,QUANT
308,kg,QUANT
308,.,O
309,The,O
309,GMT,ENT
309,mount,ENT
309,shall,O
309,support,ACT
309,a,O
309,M2,ENT
309,FSMS,ENT
309,mass,ATTR
309,of,O
309,no,RELOP
309,less,RELOP
309,than,RELOP
309,3510,QUANT
309,kg,QUANT
309,.,O
310,The,O
310,GMT,ENT
310,mount,ENT
310,shall,O
310,support,ACT
310,a,O
310,M2,ENT
310,ASMS,ENT
310,mass,ATTR
310,of,O
310,no,RELOP
310,less,RELOP
310,than,RELOP
310,5118,QUANT
310,kg,QUANT
310,.,O
311,The,O
311,GMT,ENT
311,mount,ENT
311,shall,O
311,support,ACT
311,a,O
311,M3,ENT
311,mass,ATTR
311,of,O
311,no,RELOP
311,less,RELOP
311,than,RELOP
311,1575,QUANT
311,kg,QUANT
311,.,O
312,The,O
312,GMT,ENT
312,mount,ENT
312,shall,O
312,support,ACT
312,a,O
312,AGWS,ENT
312,Probe,ENT
312,A,ENT
312,mass,ATTR
312,of,O
312,no,RELOP
312,less,RELOP
312,than,RELOP
312,858,QUANT
312,kg,QUANT
312,.,O
313,The,O
313,GMT,ENT
313,mount,ENT
313,shall,O
313,support,ACT
313,a,O
313,AGWS,ENT
313,Probe,ENT
313,B,ENT
313,mass,ATTR
313,of,O
313,no,RELOP
313,less,RELOP
313,than,RELOP
313,858,QUANT
313,kg,QUANT
313,.,O
314,The,O
314,GMT,ENT
314,mount,ENT
314,shall,O
314,support,ACT
314,a,O
314,AGWS,ENT
314,Probe,ENT
314,C,ENT
314,mass,ATTR
314,of,O
314,no,RELOP
314,less,RELOP
314,than,RELOP
314,858,QUANT
314,kg,QUANT
314,.,O
315,The,O
315,GMT,ENT
315,mount,ENT
315,shall,O
315,support,ACT
315,a,O
315,AGWS,ENT
315,Probe,ENT
315,D,ENT
315,mass,ATTR
315,of,O
315,no,RELOP
315,less,RELOP
315,than,RELOP
315,858,QUANT
315,kg,QUANT
315,.,O
316,The,O
316,GMT,ENT
316,mount,ENT
316,shall,O
316,support,ACT
316,a,O
316,LPA,ENT
316,pair,ENT
316,1,ENT
316,mass,ATTR
316,of,O
316,no,RELOP
316,less,RELOP
316,than,RELOP
316,3150,QUANT
316,kg,QUANT
316,.,O
317,The,O
317,GMT,ENT
317,mount,ENT
317,shall,O
317,support,ACT
317,a,O
317,LPA,ENT
317,pair,ENT
317,2,ENT
317,mass,ATTR
317,of,O
317,no,RELOP
317,less,RELOP
317,than,RELOP
317,3150,QUANT
317,kg,QUANT
317,.,O
318,The,O
318,GMT,ENT
318,mount,ENT
318,shall,O
318,support,ACT
318,a,O
318,LPA,ENT
318,pair,ENT
318,3,ENT
318,mass,ATTR
318,of,O
318,no,RELOP
318,less,RELOP
318,than,RELOP
318,3150,QUANT
318,kg,QUANT
318,.,O
319,The,O
319,GMT,ENT
319,mount,ENT
319,shall,O
319,support,ACT
319,a,O
319,Laser,ENT
319,Guidestar,ENT
319,Acquisition,ENT
319,Subsystem,ENT
319,mass,ATTR
319,of,O
319,no,RELOP
319,less,RELOP
319,than,RELOP
319,210,QUANT
319,kg,QUANT
319,.,O
320,The,O
320,GMT,ENT
320,mount,ENT
320,shall,O
320,support,ACT
320,a,O
320,Instrument,ENT
320,Calibration,ENT
320,Subsystem,ENT
320,mass,ATTR
320,of,O
320,no,RELOP
320,less,RELOP
320,than,RELOP
320,42,QUANT
320,kg,QUANT
320,.,O
321,The,O
321,GMT,ENT
321,mount,ENT
321,shall,O
321,support,ACT
321,a,O
321,Wavefront,ENT
321,Control,ENT
321,Calibration,ENT
321,Subsystem,ENT
321,mass,ATTR
321,of,O
321,no,RELOP
321,less,RELOP
321,than,RELOP
321,42,QUANT
321,kg,QUANT
321,.,O
322,The,O
322,GMT,ENT
322,mount,ENT
322,shall,O
322,support,ACT
322,a,O
322,Telescope,ENT
322,Metrology,ENT
322,System,ENT
322,mass,ATTR
322,of,O
322,no,RELOP
322,less,RELOP
322,than,RELOP
322,126,QUANT
322,kg,QUANT
322,.,O
323,The,O
323,GMT,ENT
323,mount,ENT
323,shall,O
323,support,ACT
323,a,O
323,FP,ENT
323,Port,ENT
323,B,ENT
323,Instrument,ENT
323,mass,ATTR
323,of,O
323,no,RELOP
323,less,RELOP
323,than,RELOP
323,6773,QUANT
323,kg,QUANT
323,.,O
324,The,O
324,GMT,ENT
324,mount,ENT
324,shall,O
324,support,ACT
324,a,O
324,FP,ENT
324,Port,ENT
324,C,ENT
324,Instrument,ENT
324,mass,ATTR
324,of,O
324,no,RELOP
324,less,RELOP
324,than,RELOP
324,4253,QUANT
324,kg,QUANT
324,.,O
325,The,O
325,GMT,ENT
325,mount,ENT
325,shall,O
325,support,ACT
325,a,O
325,FP,ENT
325,Port,ENT
325,D,ENT
325,Instrument,ENT
325,mass,ATTR
325,of,O
325,no,RELOP
325,less,RELOP
325,than,RELOP
325,6773,QUANT
325,kg,QUANT
325,.,O
326,The,O
326,GMT,ENT
326,mount,ENT
326,shall,O
326,support,ACT
326,a,O
326,DG,ENT
326,Port,ENT
326,A,ENT
326,mass,ATTR
326,of,O
326,no,RELOP
326,less,RELOP
326,than,RELOP
326,11813,QUANT
326,kg,QUANT
326,.,O
327,The,O
327,GMT,ENT
327,mount,ENT
327,shall,O
327,support,ACT
327,a,O
327,DG,ENT
327,Port,ENT
327,B,ENT
327,mass,ATTR
327,of,O
327,no,RELOP
327,less,RELOP
327,than,RELOP
327,9188,QUANT
327,kg,QUANT
327,.,O
328,The,O
328,GMT,ENT
328,mount,ENT
328,shall,O
328,support,ACT
328,a,O
328,DG,ENT
328,Port,ENT
328,D,ENT
328,mass,ATTR
328,of,O
328,no,RELOP
328,less,RELOP
328,than,RELOP
328,9188,QUANT
328,kg,QUANT
328,.,O
329,The,O
329,AGWS,ENT
329,SPS,ENT
329,sensor,ENT
329,shall,O
329,have,O
329,a,O
329,capture,ATTR
329,range,ATTR
329,no,RELOP
329,less,RELOP
329,than,RELOP
329,±,RELOP
329,30,QUANT
329,m,QUANT
329,.,O
330,The,O
330,NGWS,ENT
330,shall,O
330,meet,ACT
330,its,O
330,performance,ATTR
330,requirements,ATTR
330,using,O
330,only,O
330,450-920,O
330,nm,O
330,wavelength,O
330,light.,O
331,The,O
331,NGWS,ENT
331,shall,O
331,meet,O
331,its,O
331,performance,ATTR
331,requirements,ATTR
331,using,O
331,guide,ENT
331,stars,ENT
331,up,RELOP
331,to,RELOP
331,60,QUANT
331,arcsec,QUANT
331,off-axis.,O
332,The,O
332,NGWS,ENT
332,shall,O
332,measure,ACT
332,the,O
332,wavefront,ATTR
332,error,ATTR
332,of,O
332,an,O
332,R,ENT
332,=,ENT
332,10,ENT
332,guide,ENT
332,star,ENT
332,with,O
332,a,O
332,measurement,ATTR
332,error,ATTR
332,of,O
332,<,RELOP
332,60,QUANT
332,nm,QUANT
332,RMS,QUANT
332,wavefront,O
332,at,O
332,?1000,O
332,Hz.,O
333,The,O
333,NGWS,ENT
333,LGS,ENT
333,Dichroic,ENT
333,tip-tilt,ENT
333,actuation,ENT
333,shall,O
333,have,O
333,an,O
333,absolute,ATTR
333,accuracy,ATTR
333,of,O
333,<,RELOP
333,1,QUANT
333,mrad,QUANT
333,RMS,QUANT
333,with,O
333,respect,O
333,to,O
333,the,O
333,Instrument-NGWS,O
333,mechanical,O
333,"interface,",O
333,anywhere,O
333,within,O
333,its,O
333,range,O
333,of,O
333,motion,O
333,after,O
333,calibration.,O
334,The,O
334,NGWS,ENT
334,LGS,ENT
334,Dichroic,ENT
334,tip-tilt,ENT
334,actuation,ENT
334,shall,O
334,have,O
334,a,O
334,repeatability,ATTR
334,of,O
334,<,RELOP
334,10,QUANT
334,?rad,QUANT
334,RMS,QUANT
334,for,O
334,small,O
334,offsets.,O
335,The,O
335,NGWS,ENT
335,LGS,ENT
335,Dichroic,ENT
335,tip-tilt,ENT
335,actuation,ENT
335,shall,O
335,have,O
335,a,O
335,range,ATTR
335,of,O
335,at,RELOP
335,least,RELOP
335,±,RELOP
335,6,QUANT
335,mrad,QUANT
335,(TBC).,O
336,The,O
336,LGSS,ENT
336,shall,O
336,generate,ACT
336,laser,ENT
336,guide,ENT
336,stars,ENT
336,with,O
336,an,O
336,annual-median,ATTR
336,return,ATTR
336,flux,ATTR
336,at,O
336,the,O
336,GMT,ENT
336,primary,ENT
336,mirror,ENT
336,of,O
336,no,RELOP
336,less,RELOP
336,than,RELOP
336,400,QUANT
336,ph/cm2/s,QUANT
336,(TBC).,O
337,The,O
337,LGSS,ENT
337,shall,O
337,point,ACT
337,the,O
337,laser,ENT
337,guide,ENT
337,stars,ENT
337,over,O
337,an,O
337,angular,ATTR
337,range,ATTR
337,of,O
337,no,RELOP
337,less,RELOP
337,than,RELOP
337,±,RELOP
337,2.6,QUANT
337,arcmin,QUANT
337,with,O
337,respect,O
337,to,O
337,the,O
337,normal,O
337,to,O
337,the,O
337,Mount-LGSS,O
337,mechanical,O
337,interface.,O
338,The,O
338,GMT,ENT
338,shall,O
338,point,ACT
338,the,O
338,laser,ENT
338,guide,ENT
338,stars,ENT
338,with,O
338,a,O
338,blind,ATTR
338,pointing,ATTR
338,accuracy,ATTR
338,of,O
338,<,RELOP
338,4.6,QUANT
338,arcsec,QUANT
338,peak,O
338,error.,O
339,The,O
339,LGSS,ENT
339,Laser,ENT
339,Acquisition,ENT
339,System,ENT
339,shall,O
339,measure,ACT
339,the,O
339,position,ATTR
339,of,ATTR
339,the,ATTR
339,LGS,ATTR
339,with,O
339,respect,O
339,to,O
339,the,O
339,telescope,O
339,optical,O
339,axis,O
339,with,O
339,an,O
339,accuracy,ATTR
339,of,O
339,<,RELOP
339,0.5,QUANT
339,arcsec,QUANT
339,RMS,QUANT
339,.,O
340,The,O
340,LTWS,ENT
340,shall,O
340,have,O
340,a,O
340,pixel,ATTR
340,sampling,ATTR
340,of,O
340,<,RELOP
340,0.8,QUANT
340,arcsec/pixel,QUANT
340,.,O
341,The,O
341,LTWS,ENT
341,shall,O
341,have,O
341,a,O
341,field,ATTR
341,of,ATTR
341,view,ATTR
341,of,O
341,<,RELOP
341,9.2,QUANT
341,arcsec,QUANT
341,.,O
342,The,O
342,LTWS,ENT
342,wavefront,ENT
342,sensors,ENT
342,shall,O
342,have,O
342,a,O
342,relative,ATTR
342,pupil,ATTR
342,registration,ATTR
342,error,ATTR
342,of,O
342,<,RELOP
342,4.2,QUANT
342,cm,QUANT
342,(TBC),O
342,in,O
342,the,O
342,entrance,O
342,pupil.,O
343,The,O
343,LTWS,ENT
343,shall,O
343,have,O
343,a,O
343,maximum,ATTR
343,frame,ATTR
343,rate,ATTR
343,no,RELOP
343,less,RELOP
343,than,RELOP
343,500,QUANT
343,Hz,QUANT
343,.,O
344,The,O
344,LTWS,ENT
344,shall,O
344,refocus,ACT
344,to,ACT
344,track,ACT
344,the,O
344,LGS,ATTR
344,range,ATTR
344,from,RELOP
344,83.5,QUANT
344,km,QUANT
344,to,RELOP
344,190,QUANT
344,km,QUANT
344,.,O
345,The,O
345,Instrument,ENT
345,OIWFS,ENT
345,shall,O
345,be,O
345,capable,O
345,of,O
345,observing,ACT
345,any,ACT
345,NGS,ACT
345,from,RELOP
345,15,QUANT
345,to,RELOP
345,60,QUANT
345,arcsec,QUANT
345,(TBC),O
345,from,O
345,the,O
345,instrument,O
345,optical,O
345,axis.,O
346,The,O
346,Commissioning,ENT
346,Camera,ENT
346,(ComCam),ENT
346,shall,O
346,have,O
346,a,O
346,wavelength,ATTR
346,coverage,ATTR
346,360,QUANT
346,,RELOP
346,950,QUANT
346,nm,QUANT
346,.,O
347,The,O
347,GMT,ENT
347,Enclosure,ENT
347,exterior,ENT
347,surface,ENT
347,shall,O
347,have,O
347,an,O
347,average,ATTR
347,emissivity,ATTR
347,no,RELOP
347,greater,RELOP
347,than,RELOP
347,0.4,QUANT
347,.,O
348,The,O
348,GMT,ENT
348,Enclosure,ENT
348,exterior,ENT
348,surface,ENT
348,shall,O
348,have,O
348,an,O
348,average,ATTR
348,absorptivity,ATTR
348,no,RELOP
348,greater,RELOP
348,than,RELOP
348,0.2,QUANT
348,.,O
349,The,O
349,Mount,ENT
349,Elevation,ENT
349,axis,ENT
349,shall,O
349,be,O
349,located,ATTR
349,no,RELOP
349,less,RELOP
349,than,RELOP
349,20,QUANT
349,m,QUANT
349,above,O
349,the,O
349,finished,O
349,grade.,O
350,The,O
350,M1,ENT
350,optical,ENT
350,surface,ENT
350,shall,O
350,be,O
350,maintained,ACT
350,within,RELOP
350,±,RELOP
350,0.2,QUANT
350,K,QUANT
350,of,O
350,the,O
350,ambient,O
350,air,O
350,temperature.,O
351,The,O
351,M2,ENT
351,optical,ENT
351,surface,ENT
351,shall,O
351,be,O
351,maintained,RELOP
351,within,RELOP
351,±,RELOP
351,0.2,QUANT
351,K,QUANT
351,of,O
351,the,O
351,ambient,O
351,air,O
351,temperature.,O
352,The,O
352,M1,ENT
352,cell,ENT
352,shall,O
352,have,O
352,and,O
352,adjustable,ATTR
352,range,ATTR
352,of,ATTR
352,motion,ATTR
352,of,O
352,±,RELOP
352,3.5,QUANT
352,mm,QUANT
352,for,O
352,Y,O
352,and,O
352,Z,O
352,respect,O
352,to,O
352,the,O
352,M1-T,O
352,coordinate,O
352,system.,O
353,The,O
353,Mount,ENT
353,shall,O
353,have,O
353,a,O
353,maximum,RELOP
353,linear,ATTR
353,coefficient,ATTR
353,of,ATTR
353,thermal,ATTR
353,expansion,ATTR
353,of,O
353,12.2,QUANT
353,ppm/K,QUANT
353,.,O
354,The,O
354,GMT,ENT
354,shall,O
354,provide,O
354,blind,ACT
354,pointing,ACT
354,to,O
354,a,O
354,position,O
354,on,O
354,the,O
354,sky,O
354,with,O
354,an,O
354,accuracy,ATTR
354,of,O
354,10,QUANT
354,arcsec,QUANT
354,RMS,QUANT
354,[,O
354,goal,RELOP
354,:,O
354,5,QUANT
354,arcsec,QUANT
354,RMS,QUANT
354,],O
354,[TBR].,O
355,After,O
355,initial,O
355,"calibration,",O
355,the,O
355,GMT,O
355,shall,O
355,point,O
355,to,O
355,an,O
355,absolute,O
355,position,O
355,in,O
355,RA,O
355,and,O
355,Dec,O
355,with,O
355,an,O
355,accuracy,ATTR
355,of,O
355,5,QUANT
355,arcsec,QUANT
355,RMS,QUANT
355,.,O
356,After,O
356,initial,O
356,"calibration,",O
356,the,O
356,GMT,O
356,shall,O
356,point,O
356,to,O
356,an,O
356,absolute,O
